PROD_DATE,WELL_NAME,ON_STREAM_HRS,BOTTOMHOLE_FLOWING_PRESSURE (PSI),DOWNHOLE_TEMPERATURE (deg F),ANNULUS_PRESS (PSI),CHOKE_SIZE (%),WELL_HEAD_PRESSURE (PSI),WELL_HEAD_TEMPERATURE (deg F),CUMULATIVE_OIL_PROD (STB),CUMULATIVE_FORMATION_GAS_PROD (MSCF),CUMULATIVE_TOTAL_GAS_PROD (MSCF),CUMULATIVE_WATER_PROD (BBL),RESERVOIR_CLASSIFICATION
2012-04-25,Well_#6,24.0,3211,202.187,15.859,31.49891,91.778,102.879,198694,258565,258565,897,KEMA
2012-04-26,Well_#6,24.0,3219,202.209,15.827,31.41246,92.24,101.924,201441,262805,262805,901,KEMA
2012-04-27,Well_#6,15.96,3210,202.244,16.82,31.48973,90.712,104.541,203426,265892,265892,903,KEMA
2012-04-28,Well_#6,5.25,3250,201.731,2.686,25.8431,89.005,77.445,203973,266692,266692,908,KEMA
2012-04-29,Well_#6,24.0,3220,202.185,10.369,32.54397,90.862,96.949,206985,270737,270737,922,KEMA
2012-04-30,Well_#6,24.0,3214,202.281,15.419,33.43435,90.67,102.811,210152,274884,274884,926,KEMA
2012-05-01,Well_#6,24.0,3219,202.304,16.604,33.39043,90.772,104.707,213316,279164,279164,930,KEMA
2012-05-02,Well_#6,24.0,3224,202.321,17.19,33.37373,91.06,105.18,216489,283338,283338,934,KEMA
2012-05-03,Well_#6,24.0,3230,202.337,17.434,33.37489,91.371,104.184,219678,287677,287677,939,KEMA
2012-05-04,Well_#6,24.0,3237,202.352,17.79,33.30928,91.716,105.164,222865,292001,292001,943,KEMA
2012-05-05,Well_#6,24.0,3242,202.36,18.172,33.22143,91.807,105.957,226042,296312,296312,948,KEMA
2012-05-06,Well_#6,24.0,3247,202.371,18.261,33.11139,92.103,106.204,229213,300618,300618,952,KEMA
2012-05-07,Well_#6,24.0,3253,202.385,18.438,33.05832,92.397,106.308,232384,304918,304918,957,KEMA
2012-05-08,Well_#6,24.0,3258,202.396,18.585,33.02385,92.779,105.954,235572,309225,309225,957,KEMA
2012-05-09,Well_#6,24.0,3257,202.411,19.357,34.09644,91.579,106.468,238988,313838,313838,963,KEMA
2012-05-10,Well_#6,24.0,3255,202.413,20.525,35.62917,89.612,107.888,242690,318831,318831,970,KEMA
2012-05-11,Well_#6,24.0,3255,202.413,21.211,36.16034,87.644,108.279,246692,324223,324223,978,KEMA
2012-05-12,Well_#6,24.0,3255,202.413,21.995,37.29413,85.868,108.772,250945,329929,329929,986,KEMA
2012-05-13,Well_#6,24.0,3255,202.413,22.264,38.21142,85.746,108.963,255225,335663,335663,994,KEMA
2012-05-14,Well_#6,24.0,3255,202.413,22.77,39.27145,84.427,109.47,259664,341568,341568,1003,KEMA
2012-05-15,Well_#6,24.0,3255,202.413,23.09,40.14758,83.448,109.579,264247,347696,347696,1012,KEMA
2012-05-16,Well_#6,24.0,3255,202.413,23.083,40.7275,82.829,109.46,268925,353944,353944,1021,KEMA
2012-05-17,Well_#6,24.0,3255,202.413,22.747,40.74857,82.84,109.333,273613,360207,360207,1030,KEMA
2012-05-18,Well_#6,24.0,3255,202.413,22.92,40.7554,82.928,109.504,278301,366491,366491,1039,KEMA
2012-05-19,Well_#6,24.0,3668,148.08,23.326,42.15901,81.264,109.932,283187,373020,373020,1049,KEMA
2012-05-20,Well_#6,24.0,3170,93.815,23.729,43.10056,80.171,110.154,288200,379704,379704,1058,KEMA
2012-05-21,Well_#6,24.0,3182,202.68,23.826,43.12246,80.22,110.233,293217,386397,386397,1066,KEMA
2012-05-22,Well_#6,24.0,3184,202.783,23.879,43.09233,80.202,110.453,298237,393088,393088,1086,KEMA
2012-05-23,Well_#6,24.0,3184,202.791,23.879,43.19541,80.173,110.441,303271,399796,399796,9105,KEMA
2012-05-24,Well_#6,24.0,3184,202.8,23.985,43.33968,80.017,110.617,308317,406526,406526,17125,KEMA
2012-05-25,Well_#6,24.0,3184,202.809,23.616,43.38664,79.961,110.34,313370,413273,413273,17145,KEMA
2012-05-26,Well_#6,24.0,3180,202.92,23.453,43.46183,79.97,110.248,318436,420031,420031,17175,KEMA
2012-05-27,Well_#6,24.0,3185,202.827,23.225,43.48607,80.16,108.726,323508,426784,426784,17185,KEMA
2012-05-28,Well_#6,24.0,3185,202.834,23.181,43.56119,80.2,108.151,328594,433561,433561,17195,KEMA
2012-05-29,Well_#6,20.19,3212,202.805,22.7,40.12258,83.323,108.988,332463,438746,438746,17202,KEMA
2012-05-30,Well_#6,0.0,3463,200.437,1.606,0.0,1.347,44.217,332463,438746,438746,17202,KEMA
2012-05-31,Well_#6,0.5,3444,200.62,0.496,16.82769,91.39,44.519,332486,438849,438849,17202,KEMA
2012-06-01,Well_#6,13.42,3202,202.789,14.311,42.49382,81.298,106.792,336506,444160,444160,17210,KEMA
2012-06-02,Well_#6,24.0,3193,202.812,17.739,43.22176,0.0,108.402,341506,450812,450812,17220,KEMA
2012-06-03,Well_#6,24.0,3186,202.821,19.092,43.42171,1.03,106.934,346573,457540,457540,17229,KEMA
2012-06-04,Well_#6,24.0,3185,202.832,19.846,43.41881,67.027,108.839,351613,464298,464298,17239,KEMA
2012-06-05,Well_#6,24.0,3186,202.842,20.101,43.39667,80.303,109.036,356671,471016,471016,17249,KEMA
2012-06-06,Well_#6,24.0,3188,202.85,20.363,43.33411,80.208,110.696,361729,477716,477716,17434,KEMA
2012-06-07,Well_#6,24.0,3188,202.859,20.341,43.39009,80.153,110.162,366799,484413,484413,17444,KEMA
2012-06-08,Well_#6,24.0,3189,202.867,20.249,43.40013,80.258,109.483,371880,491120,491120,17458,KEMA
2012-06-09,Well_#6,24.0,3189,202.874,20.161,43.40572,80.192,110.003,376962,497818,497818,17468,KEMA
2012-06-10,Well_#6,24.0,3184,202.865,20.005,43.44772,79.948,109.766,382049,504508,504508,17478,KEMA
2012-06-11,Well_#6,24.0,3170,202.838,19.627,43.46068,79.4,109.647,387109,511170,511170,17488,KEMA
2012-06-12,Well_#6,24.0,3162,202.833,19.395,43.45261,79.035,109.762,392141,517808,517808,17498,KEMA
2012-06-13,Well_#6,22.67,3192,202.804,16.916,38.5365,81.689,106.323,396474,523538,523538,17506,KEMA
2012-06-14,Well_#6,24.0,3163,202.859,19.544,43.71837,78.75,110.196,401561,530253,530253,17516,KEMA
2012-06-15,Well_#6,24.0,3166,202.873,19.742,43.74744,78.834,110.244,406663,536980,536980,17526,KEMA
2012-06-16,Well_#6,24.0,3169,202.886,19.679,43.83344,79.166,109.133,411766,543636,543636,17536,KEMA
2012-06-17,Well_#6,24.0,3173,202.898,19.662,43.81087,79.36,108.983,416901,550375,550375,17543,KEMA
2012-06-18,Well_#6,24.0,3177,202.91,19.727,42.87523,79.475,108.924,422042,557117,557117,17552,KEMA
2012-06-19,Well_#6,23.5,3200,202.886,18.751,40.89223,81.984,108.129,426764,563299,563299,17561,KEMA
2012-06-20,Well_#6,24.0,3189,202.903,19.871,42.8308,80.459,110.107,431801,569900,569900,17576,KEMA
2012-06-21,Well_#6,24.0,3185,202.928,19.831,42.81797,79.815,108.545,436948,576668,576668,17588,KEMA
2012-06-22,Well_#6,24.0,3190,202.938,20.013,43.44097,80.054,109.817,442063,583406,583406,17598,KEMA
2012-06-23,Well_#6,24.0,3194,202.949,20.279,42.54713,80.106,110.259,447187,590148,590148,17610,KEMA
2012-06-24,Well_#6,24.0,3196,202.958,20.332,43.48804,80.39,109.309,452322,596902,596902,17621,KEMA
2012-06-25,Well_#6,15.83,3204,202.952,19.624,42.24035,81.195,108.803,456555,602526,602526,17631,KEMA
2012-06-26,Well_#6,24.0,3200,202.959,20.189,43.45684,80.422,110.378,461681,609233,609233,17643,KEMA
2012-06-27,Well_#6,24.0,3200,202.967,20.538,43.49251,80.495,110.518,466757,615492,615492,17655,KEMA
2012-06-28,Well_#6,24.0,3201,186.553,20.247,43.49195,80.21,109.714,471878,622252,622252,17666,KEMA
2012-06-29,Well_#6,24.0,3025,160.067,19.175,39.40927,85.724,108.86,476250,628054,628054,17677,KEMA
2012-06-30,Well_#6,22.67,3258,202.853,17.019,36.96231,87.226,106.051,480231,633328,633328,17686,KEMA
2012-07-01,Well_#6,24.0,3209,202.973,19.279,43.20357,81.132,108.414,485345,640073,640073,17687,KEMA
2012-07-02,Well_#6,24.0,3211,202.986,20.322,42.98895,81.397,109.366,490429,646783,646783,17702,KEMA
2012-07-03,Well_#6,24.0,3213,202.994,20.615,42.97349,81.315,110.675,495510,653485,653485,17706,KEMA
2012-07-04,Well_#6,24.0,3214,203.002,20.712,42.97301,81.278,110.878,500596,660191,660191,17718,KEMA
2012-07-05,Well_#6,24.0,3215,203.01,20.727,42.98479,81.353,110.827,505684,666903,666903,17734,KEMA
2012-07-06,Well_#6,24.0,3216,203.012,20.701,43.00275,81.501,110.455,510779,673626,673626,17746,KEMA
2012-07-07,Well_#6,24.0,3219,203.025,20.648,42.97861,81.671,109.399,515875,680350,680350,17782,KEMA
2012-07-08,Well_#6,24.0,3221,203.032,20.956,42.94835,81.571,111.164,520969,687064,687064,17794,KEMA
2012-07-09,Well_#6,21.35,3223,203.033,21.052,42.96093,81.684,111.005,525590,693146,693146,17805,KEMA
2012-07-10,Well_#6,13.17,3243,202.975,17.297,40.25518,84.282,107.277,528446,696902,696902,17811,KEMA
2012-07-11,Well_#6,6.31,3387,202.572,4.047,32.11065,100.155,89.13,529132,698237,698237,17813,KEMA
2012-07-12,Well_#6,24.0,3258,202.87,15.112,47.85813,87.266,108.26,533302,703570,703570,17823,KEMA
2012-07-13,Well_#6,23.25,3259,202.813,16.061,44.35988,88.715,105.962,537121,708617,708617,17831,KEMA
2012-07-14,Well_#6,24.0,3207,202.855,18.385,48.69365,83.965,108.332,541425,714208,714208,17841,KEMA
2012-07-15,Well_#6,24.0,3245,202.736,16.81,44.46811,89.772,107.434,544952,718795,718795,17852,KEMA
2012-07-16,Well_#6,24.0,3261,202.694,16.111,42.87977,91.623,107.517,548294,723039,723039,17860,KEMA
2012-07-17,Well_#6,24.0,3270,202.673,15.716,42.0441,92.674,106.998,551510,727216,727216,17872,KEMA
2012-07-18,Well_#6,24.0,3274,202.662,15.335,41.69155,93.172,106.293,554686,731457,731457,17880,KEMA
2012-07-19,Well_#6,24.0,3275,202.66,15.169,41.65428,93.175,106.192,557872,735563,735563,17887,KEMA
2012-07-20,Well_#6,24.0,3275,202.66,15.133,41.6589,93.227,105.937,561055,739669,739669,17894,KEMA
2012-07-21,Well_#6,24.0,3277,202.659,15.332,41.65539,93.245,106.572,564221,743763,743763,17902,KEMA
2012-07-22,Well_#6,24.0,3277,202.66,15.274,41.66181,93.323,106.656,567370,747838,747838,17909,KEMA
2012-07-23,Well_#6,24.0,3277,202.659,15.242,41.66942,93.299,106.55,570519,751984,751984,17917,KEMA
2012-07-24,Well_#6,24.0,3277,202.66,15.145,41.69731,93.466,105.528,573682,756037,756037,17924,KEMA
2012-07-25,Well_#6,24.0,3279,202.661,15.2,41.6702,93.575,105.567,576827,760100,760100,17931,KEMA
2012-07-26,Well_#6,24.0,3279,202.638,15.262,41.64633,93.6,105.846,580005,764194,764194,17939,KEMA
2012-07-27,Well_#6,24.0,3280,202.664,15.394,41.63665,93.554,106.887,583148,768251,768251,17946,KEMA
2012-07-28,Well_#6,24.0,3268,202.688,15.658,42.95633,92.066,105.607,586494,772565,772565,17957,KEMA
2012-07-29,Well_#6,24.0,3335,202.556,12.337,33.33069,98.526,99.792,588928,775694,775694,17962,KEMA
2012-07-30,Well_#6,24.0,3343,202.444,8.876,31.97885,97.748,91.844,591245,778679,778679,17967,KEMA
2012-07-31,Well_#6,24.0,3298,202.65,14.223,40.14273,95.34,103.945,594221,782523,782523,17971,KEMA
2012-08-01,Well_#6,24.0,3297,202.657,13.873,38.32368,90.503,100.73,597253,786442,786442,17976,KEMA
2012-08-02,Well_#6,24.0,3297,202.656,14.697,40.23154,95.148,105.51,600246,790301,790301,17980,KEMA
2012-08-03,Well_#6,24.0,3295,202.53,14.716,40.14094,94.968,106.226,603340,794279,794279,17985,KEMA
2012-08-04,Well_#6,24.0,3296,202.654,14.748,40.22204,94.969,106.117,606338,798131,798131,17989,KEMA
2012-08-05,Well_#6,7.53,3302,202.647,14.552,36.88709,95.316,104.97,607258,799321,799321,17991,KEMA
2012-08-06,Well_#6,6.98,3380,202.36,3.819,28.20086,101.599,89.169,608066,800296,800296,17992,KEMA
2012-08-07,Well_#6,24.0,3222,202.725,12.861,47.51018,85.512,106.34,612126,805218,805218,17998,KEMA
2012-08-08,Well_#6,24.0,3193,202.804,17.191,49.18402,83.477,108.511,616476,810525,810525,18004,KEMA
2012-08-09,Well_#6,24.0,3181,202.815,17.765,49.69052,82.623,107.678,620888,815909,815909,18011,KEMA
2012-08-10,Well_#6,24.0,3167,202.83,18.248,49.43067,81.469,109.35,625306,821331,821331,18018,KEMA
2012-08-11,Well_#6,24.0,3161,202.826,17.946,50.24218,81.25,109.371,629755,826795,826795,18026,KEMA
2012-08-12,Well_#6,24.0,3167,202.806,17.259,49.35612,81.954,109.331,634109,832526,832526,18054,KEMA
2012-08-13,Well_#6,24.0,3141,202.844,17.932,51.23093,79.843,109.87,638608,838453,838453,18102,KEMA
2012-08-14,Well_#6,24.0,3083,202.947,18.468,57.23161,73.128,110.329,644087,845489,845489,18149,KEMA
2012-08-15,Well_#6,24.0,3069,202.963,18.179,57.28408,72.646,109.623,649531,852488,852488,18203,KEMA
2012-08-16,Well_#6,24.0,3056,202.958,17.871,56.92553,72.445,109.158,654905,859624,859624,18221,KEMA
2012-08-17,Well_#6,24.0,3046,202.958,17.639,56.70427,72.134,109.6,660220,866675,866675,18231,KEMA
2012-08-18,Well_#6,24.0,3035,202.96,17.574,56.72041,71.474,110.712,665201,873087,873087,18241,KEMA
2012-08-19,Well_#6,24.0,3066,202.893,16.696,52.22903,75.738,109.488,669651,878785,878785,18249,KEMA
2012-08-20,Well_#6,24.0,3238,202.522,10.7,34.9762,94.166,101.7,671701,881338,881338,18253,KEMA
2012-08-21,Well_#6,24.0,3254,202.5,10.361,34.90242,95.056,101.345,673760,883902,883902,18257,KEMA
2012-08-22,Well_#6,24.0,3267,202.503,10.898,34.9779,95.885,99.213,675840,886495,886495,18261,KEMA
2012-08-23,Well_#6,24.0,3279,202.516,18.077,34.97059,96.513,99.021,677930,889082,889082,18265,KEMA
2012-08-24,Well_#6,24.0,3292,202.541,18.392,34.93069,96.966,100.982,680023,891669,891669,18269,KEMA
2012-08-25,Well_#6,24.0,3297,202.534,18.303,34.77368,97.253,100.634,682108,894270,894270,18309,KEMA
2012-08-26,Well_#6,23.83,3292,202.509,18.116,34.61917,96.79,101.065,684194,896956,896956,18313,KEMA
2012-08-27,Well_#6,24.0,3283,202.517,19.244,35.87947,96.191,102.433,686384,899760,899760,18318,KEMA
2012-08-28,Well_#6,24.0,3291,202.499,18.356,34.84776,97.034,100.653,688443,902376,902376,18320,KEMA
2012-08-29,Well_#6,10.5,3305,202.478,16.14,30.02816,97.603,97.948,689067,903138,903138,18321,KEMA
2012-08-30,Well_#6,24.0,3301,202.476,16.21,34.25806,97.544,97.965,691096,905637,905637,18323,KEMA
2012-08-31,Well_#6,9.71,3305,202.496,18.147,32.68822,97.838,99.66,691934,906665,906665,18323,KEMA
2012-09-01,Well_#6,0.0,3408,200.03,2.526,0.0,106.783,40.176,691934,906665,906665,18323,KEMA
2012-09-02,Well_#6,0.0,3412,199.536,1.721,0.0,104.637,35.906,691934,906665,906665,18323,KEMA
2012-09-03,Well_#6,0.0,3415,199.232,1.375,0.0,104.488,37.202,691934,906665,906665,18323,KEMA
2012-09-04,Well_#6,8.5,3330,201.987,4.29,32.43891,95.422,77.0,692694,907590,907590,18324,KEMA
2012-09-05,Well_#6,24.0,3312,202.481,12.474,35.50777,97.438,97.279,694867,910269,910269,18325,KEMA
2012-09-06,Well_#6,5.71,3323,202.472,15.109,30.48369,98.563,98.823,695367,910877,910877,18325,KEMA
2012-09-07,Well_#6,0.0,3418,199.586,1.892,0.0,106.922,41.339,695367,910877,910877,18325,KEMA
2012-09-08,Well_#6,23.6,3371,201.82,4.038,22.26945,97.284,64.644,696549,912400,912400,18327,KEMA
2012-09-09,Well_#6,24.0,3205,202.644,18.124,44.18525,87.296,102.466,700617,917610,917610,18333,KEMA
2012-09-10,Well_#6,24.0,3195,202.646,21.419,42.83797,87.575,101.914,704353,922452,922452,18340,KEMA
2012-09-11,Well_#6,24.0,3164,202.654,22.266,45.71124,85.249,103.753,708410,927678,927678,18345,KEMA
2012-09-12,Well_#6,24.0,3144,202.655,23.016,45.8337,84.217,105.746,712447,932866,932866,18351,KEMA
2012-09-13,Well_#6,24.0,3122,202.657,23.104,46.24048,82.854,106.66,716493,938058,938058,18357,KEMA
2012-09-14,Well_#6,24.0,3100,202.646,22.961,46.28296,81.797,106.86,720498,943182,943182,18363,KEMA
2012-09-15,Well_#6,24.0,3074,202.632,22.635,46.22387,80.647,106.803,724436,948198,948198,18369,KEMA
2012-09-16,Well_#6,24.0,3120,202.459,17.422,36.73361,85.064,95.54,726939,951384,951384,18380,KEMA
2012-09-17,Well_#6,24.0,3102,202.482,16.971,37.12605,84.241,98.441,729490,954632,954632,18383,KEMA
2012-09-18,Well_#6,24.0,3030,202.57,20.304,44.88508,79.232,105.623,733096,959168,959168,18387,KEMA
2012-09-19,Well_#6,22.17,3031,202.535,18.318,41.21113,79.549,101.429,735955,962750,962750,18391,KEMA
2012-09-20,Well_#6,18.29,2989,202.61,21.007,45.30538,76.257,106.713,738801,966322,966322,18403,KEMA
2012-09-21,Well_#6,24.0,2973,202.624,20.542,46.17862,75.441,106.75,742454,970901,970901,18417,KEMA
2012-09-22,Well_#6,24.0,2957,202.625,21.148,46.37669,74.654,106.644,746083,975431,975431,18422,KEMA
2012-09-23,Well_#6,24.0,2968,202.567,20.109,44.14644,76.299,105.263,749473,979915,979915,18436,KEMA
2012-09-24,Well_#6,24.0,2929,202.624,20.779,46.80728,73.086,105.248,753049,984379,984379,18456,KEMA
2012-09-25,Well_#6,24.0,2952,202.595,19.122,43.36785,75.006,101.14,756223,988398,988398,18485,KEMA
2012-09-26,Well_#6,24.0,2936,202.598,19.716,45.0341,74.001,105.232,759594,992635,992635,18497,KEMA
2012-09-27,Well_#6,24.0,2915,202.621,20.195,46.55129,72.472,105.826,763107,997011,997011,18504,KEMA
2012-09-28,Well_#6,24.0,2910,202.632,20.35,46.62032,72.059,106.286,766734,1001574,1001574,18509,KEMA
2012-09-29,Well_#6,24.0,2898,202.65,20.538,47.28816,71.122,106.644,770341,1006078,1006078,18514,KEMA
2012-09-30,Well_#6,24.0,2893,202.649,20.332,47.31026,70.943,106.266,773661,1010222,1010222,18525,KEMA
2012-10-01,Well_#6,24.0,2886,202.647,20.049,47.34629,70.75,105.192,777255,1014706,1014706,18536,KEMA
2012-10-02,Well_#6,24.0,2977,202.472,15.973,36.54631,77.03,92.439,779719,1017876,1017876,18544,KEMA
2012-10-03,Well_#6,24.0,2883,202.618,18.582,47.0641,70.617,103.987,783096,1022082,1022082,18555,KEMA
2012-10-04,Well_#6,22.33,2986,202.417,15.698,36.34842,78.94,98.106,785223,1024684,1024684,18562,KEMA
2012-10-05,Well_#6,24.0,2952,202.466,17.149,40.82481,77.145,100.153,787949,1028090,1028090,18578,KEMA
2012-10-06,Well_#6,24.0,2952,202.466,17.435,40.82666,77.071,101.663,790668,1031493,1031493,18601,KEMA
2012-10-07,Well_#6,24.0,2952,202.466,17.527,40.82958,77.181,101.611,793382,1034885,1034885,18632,KEMA
2012-10-08,Well_#6,24.0,2951,202.466,17.336,40.84937,77.217,99.883,796103,1038292,1038292,18650,KEMA
2012-10-09,Well_#6,24.0,2948,202.467,17.132,40.91507,76.937,100.089,798842,1041729,1041729,18682,KEMA
2012-10-10,Well_#6,24.0,2938,202.5,17.842,41.85422,75.803,101.829,801667,1045253,1045253,18709,KEMA
2012-10-11,Well_#6,24.0,2937,202.494,17.779,41.78594,75.945,101.863,804495,1048771,1048771,18733,KEMA
2012-10-12,Well_#6,24.0,2938,202.498,17.807,41.78983,75.922,103.395,807324,1052288,1052288,18745,KEMA
2012-10-13,Well_#6,24.0,2937,202.503,17.791,41.8465,76.088,102.323,810150,1055812,1055812,18768,KEMA
2012-10-14,Well_#6,24.0,2938,202.504,17.62,41.82764,76.039,102.702,812975,1059334,1059334,18792,KEMA
2012-10-15,Well_#6,24.0,2937,202.504,17.593,41.82633,76.032,102.542,815807,1062855,1062855,18815,KEMA
2012-10-16,Well_#6,19.0,2902,202.526,15.763,43.57938,72.013,98.249,818327,1066017,1066017,18839,KEMA
2012-10-17,Well_#6,24.0,2956,202.505,17.3,40.26979,77.166,100.4,821041,1069384,1069384,18863,KEMA
2012-10-18,Well_#6,24.0,2967,202.464,16.609,39.72026,78.446,97.947,823706,1072709,1072709,18886,KEMA
2012-10-19,Well_#6,24.0,2971,202.466,16.674,39.54749,78.708,99.218,826359,1076014,1076014,18897,KEMA
2012-10-20,Well_#6,24.0,2894,202.621,16.394,46.54652,72.054,103.44,829780,1080318,1080318,18933,KEMA
2012-10-21,Well_#6,24.0,2900,202.645,19.238,45.94962,72.491,101.831,833143,1084542,1084542,18956,KEMA
2012-10-22,Well_#6,24.0,2893,202.667,19.447,46.54539,71.836,101.804,836569,1088861,1088861,18987,KEMA
2012-10-23,Well_#6,24.0,2885,202.699,19.607,47.30775,71.061,101.174,840094,1093297,1093297,18997,KEMA
2012-10-24,Well_#6,25.0,2880,202.729,20.027,47.94442,70.284,104.0,843931,1098115,1098115,19010,KEMA
2012-10-25,Well_#6,24.0,2882,202.739,20.031,47.80083,70.406,105.1,847553,1102746,1102746,19033,KEMA
2012-10-26,Well_#6,24.0,2886,202.743,20.046,47.51986,70.738,104.341,851281,1107445,1107445,19058,KEMA
2012-10-27,Well_#6,23.17,2945,202.653,18.071,40.55929,75.127,100.377,854104,1111013,1111013,19080,KEMA
2012-10-28,Well_#6,24.0,2905,202.69,18.748,46.26385,72.465,104.809,857576,1115367,1115367,19100,KEMA
2012-10-29,Well_#6,24.0,2890,202.704,19.721,46.82448,71.296,105.527,861091,1119765,1119765,19133,KEMA
2012-10-30,Well_#6,22.5,2937,202.632,18.001,41.04032,74.131,100.348,863850,1123186,1123186,19166,KEMA
2012-10-31,Well_#6,24.0,2842,202.765,18.579,54.13522,65.797,104.76,868293,1128751,1128751,19194,KEMA
2012-11-01,Well_#6,24.0,2767,202.966,21.424,63.6046,57.843,107.597,873232,1135091,1135091,19225,KEMA
2012-11-02,Well_#6,24.0,2755,203.021,21.629,65.91419,56.326,108.426,878356,1141586,1141586,19245,KEMA
2012-11-03,Well_#6,24.0,2748,203.05,21.479,66.81713,55.961,107.284,883544,1148049,1148049,19276,KEMA
2012-11-04,Well_#6,24.0,2744,203.065,21.174,67.27832,55.836,104.981,888748,1154615,1154615,19315,KEMA
2012-11-05,Well_#6,24.0,2732,203.106,21.145,70.74367,54.274,105.042,893885,1161027,1161027,19357,KEMA
2012-11-06,Well_#6,24.0,2732,203.123,21.225,70.75831,54.321,105.942,899026,1167455,1167455,19396,KEMA
2012-11-07,Well_#6,24.0,2736,203.136,21.309,69.84177,54.734,105.234,904140,1173842,1173842,19437,KEMA
2012-11-08,Well_#6,24.0,2743,203.14,21.341,68.19639,55.525,105.292,909200,1180170,1180170,19472,KEMA
2012-11-09,Well_#6,24.0,2745,203.153,21.392,68.21417,55.557,106.586,914276,1186513,1186513,19485,KEMA
2012-11-10,Well_#6,24.0,2747,203.165,21.614,68.20333,55.297,108.282,919341,1192868,1192868,19527,KEMA
2012-11-11,Well_#6,24.0,2748,203.176,21.627,68.23689,55.628,106.947,924425,1199230,1199230,19542,KEMA
2012-11-12,Well_#6,24.0,2750,203.188,21.57,68.26733,55.787,105.876,929532,1205621,1205621,19555,KEMA
2012-11-13,Well_#6,24.0,2754,203.197,21.59,67.78168,55.968,107.014,934629,1212004,1212004,19567,KEMA
2012-11-14,Well_#6,24.0,2754,203.202,21.598,67.73251,55.866,107.772,939711,1218375,1218375,19580,KEMA
2012-11-15,Well_#6,24.0,2755,203.21,21.594,66.33882,56.11,106.18,944788,1224739,1224739,19592,KEMA
2012-11-16,Well_#6,24.0,2754,203.212,21.482,67.76173,55.956,107.592,949862,1231114,1231114,19601,KEMA
2012-11-17,Well_#6,24.0,2733,203.223,21.351,72.56489,53.859,108.117,955086,1237668,1237668,19621,KEMA
2012-11-18,Well_#6,23.88,2739,203.23,21.353,70.34545,54.581,107.613,960202,1244091,1244091,19634,KEMA
2012-11-19,Well_#6,18.29,2811,203.099,17.621,60.75193,60.374,101.329,963756,1248538,1248538,20367,KEMA
2012-11-20,Well_#6,24.0,2756,203.237,21.551,67.74944,56.05,107.119,968790,1254887,1254887,21051,KEMA
2012-11-21,Well_#6,24.0,2786,203.192,21.577,62.84763,59.56,106.113,973621,1260940,1260940,21145,KEMA
2012-11-22,Well_#6,24.0,2762,203.216,21.532,65.97474,56.952,107.515,978592,1267237,1267237,21210,KEMA
2012-11-23,Well_#6,24.0,2757,203.253,21.741,67.96528,56.023,107.803,983655,1273635,1273635,21382,KEMA
2012-11-24,Well_#6,24.0,2752,203.287,21.891,70.48449,55.114,107.742,988801,1280143,1280143,21403,KEMA
2012-11-25,Well_#6,24.0,2749,203.317,21.844,72.35622,54.584,105.631,994001,1286750,1286750,21454,KEMA
2012-11-26,Well_#6,24.0,3003,202.965,18.935,42.02247,78.579,100.733,996898,1290253,1290253,21461,KEMA
2012-11-27,Well_#6,24.0,2843,203.181,20.143,62.31119,62.644,105.965,1001751,1296472,1296472,21508,KEMA
2012-11-28,Well_#6,24.0,2784,203.358,22.572,70.24967,56.092,108.92,1007007,1303132,1303132,21524,KEMA
